"","...1","method","dataset","series","time_fit","time_detect","time_detect_RT","time_RT","precision","recall","f1","precision_soft","recall_soft","f1_soft","precision_RT","recall_RT","f1_RT","precision_RT_soft","recall_RT_soft","f1_RT_soft"
"887",87,"mlp","A3Benchmark","TS87",249.879916191101,0.00139284133911133,0.00847554206848145,2.71590185165405,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,0.625,0.714285714285714,0.666666666666667,0.625,0.714285714285714,0.666666666666667
"888",88,"mlp","A3Benchmark","TS88",242.861125230789,0.00142693519592285,0.00147104263305664,2.99668645858765,0.625,0.833333333333333,0.714285714285714,0.675,0.9,0.771428571428571,0.769230769230769,0.833333333333333,0.8,0.830769230769231,0.9,0.864
"889",89,"mlp","A3Benchmark","TS89",273.470053195953,0.00136947631835938,0.00171279907226562,1.88092851638794,0.846153846153846,0.785714285714286,0.814814814814815,0.907692307692308,0.842857142857143,0.874074074074074,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
"890",90,"mlp","A3Benchmark","TS9",265.780646085739,0.00133180618286133,0.0013890266418457,1.79858493804932,1,1,1,1,1,1,1,1,1,1,1,1
"891",91,"mlp","A3Benchmark","TS90",290.388785839081,0.00139832496643066,0.00133419036865234,1.168790102005,1,1,1,1,1,1,1,1,1,1,1,1
"892",92,"mlp","A3Benchmark","TS91",256.255788564682,0.00135469436645508,0.00141620635986328,2.51468253135681,1,1,1,1,1,1,1,1,1,1,1,1
"893",93,"mlp","A3Benchmark","TS92",246.60163807869,0.00135159492492676,0.00139331817626953,3.06054592132568,1,1,1,1,1,1,0.615384615384615,1,0.761904761904762,0.615384615384615,1,0.761904761904762
"894",94,"mlp","A3Benchmark","TS93",225.826398849487,0.00135564804077148,0.00142145156860352,2.26527190208435,1,1,1,1,1,1,0.882352941176471,1,0.9375,0.882352941176471,1,0.9375
"895",95,"mlp","A3Benchmark","TS94",283.626759290695,0.00169205665588379,0.00161123275756836,1.14631819725037,1,1,1,1,1,1,1,1,1,1,1,1
"896",96,"mlp","A3Benchmark","TS95",247.266718149185,0.00150012969970703,0.0018000602722168,2.65748286247253,1,1,1,1,1,1,1,1,1,1,1,1
"897",97,"mlp","A3Benchmark","TS96",278.535178184509,0.00148820877075195,0.00136184692382812,2.9650673866272,1,1,1,1,1,1,1,1,1,1,1,1
"898",98,"mlp","A3Benchmark","TS97",287.631729602814,0.00154352188110352,0.00144505500793457,1.3390109539032,1,0.9,0.947368421052632,1,0.9,0.947368421052632,1,0.9,0.947368421052632,1,0.9,0.947368421052632
"899",99,"mlp","A3Benchmark","TS98",276.476273298264,0.00139379501342773,0.00137686729431152,2.37816596031189,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96
"900",100,"mlp","A3Benchmark","TS99",283.210392951965,0.00145912170410156,0.00134682655334473,1.16988825798035,1,1,1,1,1,1,1,1,1,1,1,1
"901",1,"svm","A3Benchmark","TS1",261.72404551506,0.00986003875732422,0.0134532451629639,4.31921291351318,0.75,0.818181818181818,0.782608695652174,0.816666666666667,0.890909090909091,0.852173913043478,0.818181818181818,0.818181818181818,0.818181818181818,0.890909090909091,0.890909090909091,0.890909090909091
"902",2,"svm","A3Benchmark","TS10",87.1029641628265,0.0216917991638184,0.0135736465454102,2.47163796424866,0.692307692307692,0.9,0.782608695652174,0.753846153846154,0.98,0.852173913043478,1,0.8,0.888888888888889,1,0.8,0.888888888888889
"903",3,"svm","A3Benchmark","TS100",182.677105665207,0.0239851474761963,0.019301176071167,2.22881817817688,1,1,1,1,1,1,1,1,1,1,1,1
"904",4,"svm","A3Benchmark","TS11",150.559090852737,0.0112934112548828,0.00872802734375,2.64047122001648,1,1,1,1,1,1,1,1,1,1,1,1
"905",5,"svm","A3Benchmark","TS12",181.248582363129,0.0194292068481445,0.0107150077819824,1.19783020019531,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96
"906",6,"svm","A3Benchmark","TS13",205.301719427109,0.0104491710662842,0.0162849426269531,2.55442047119141,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235
"907",7,"svm","A3Benchmark","TS14",120.143157243729,0.0251328945159912,0.0203170776367188,1.28798508644104,1,1,1,1,1,1,1,1,1,1,1,1
"908",8,"svm","A3Benchmark","TS15",146.933982133865,0.0095527172088623,0.0111260414123535,3.893315076828,1,1,1,1,1,1,1,1,1,1,1,1
"909",9,"svm","A3Benchmark","TS16",175.255675792694,0.0172781944274902,0.0193943977355957,2.26009345054626,0.444444444444444,0.888888888888889,0.592592592592593,0.444444444444444,0.888888888888889,0.592592592592593,0.380952380952381,0.888888888888889,0.533333333333333,0.380952380952381,0.888888888888889,0.533333333333333
"910",10,"svm","A3Benchmark","TS17",116.023540735245,0.0256373882293701,0.0211911201477051,1.461918592453,1,1,1,1,1,1,1,1,1,1,1,1
"911",11,"svm","A3Benchmark","TS18",149.012437105179,0.0256807804107666,0.0148675441741943,4.20041370391846,0.923076923076923,1,0.96,0.923076923076923,1,0.96,1,0.833333333333333,0.909090909090909,1,0.833333333333333,0.909090909090909
"912",12,"svm","A3Benchmark","TS19",207.74066734314,0.0254228115081787,0.0123238563537598,3.13247394561768,1,0.9,0.947368421052632,1,0.9,0.947368421052632,0.9,0.9,0.9,0.9,0.9,0.9
"913",13,"svm","A3Benchmark","TS2",129.303315162659,0.0213255882263184,0.0151243209838867,1.83786773681641,1,1,1,1,1,1,1,1,1,1,1,1
"914",14,"svm","A3Benchmark","TS20",121.241610527039,0.021390438079834,0.00963807106018066,1.44597911834717,1,1,1,1,1,1,1,1,1,1,1,1
"915",15,"svm","A3Benchmark","TS21",101.001076698303,0.0255367755889893,0.0156857967376709,1.59984612464905,1,1,1,1,1,1,1,1,1,1,1,1
"916",16,"svm","A3Benchmark","TS22",144.757148504257,0.0100777149200439,0.0140290260314941,2.12623834609985,1,1,1,1,1,1,1,1,1,1,1,1
"917",17,"svm","A3Benchmark","TS23",227.589954853058,0.0113084316253662,0.0114133358001709,1.88135886192322,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,0.823529411764706,0.933333333333333,0.875,0.823529411764706,0.933333333333333,0.875
"918",18,"svm","A3Benchmark","TS24",182.363961458206,0.0138123035430908,0.0171103477478027,2.27618813514709,1,1,1,1,1,1,1,0.875,0.933333333333333,1,0.875,0.933333333333333
"919",19,"svm","A3Benchmark","TS25",108.09764790535,0.021428108215332,0.010483980178833,1.61705470085144,1,1,1,1,1,1,1,1,1,1,1,1
"920",20,"svm","A3Benchmark","TS26",145.620346069336,0.0214259624481201,0.00843715667724609,1.37059116363525,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952
"921",21,"svm","A3Benchmark","TS27",165.72218132019,0.0214588642120361,0.0285391807556152,1.23274731636047,1,1,1,1,1,1,1,1,1,1,1,1
"922",22,"svm","A3Benchmark","TS28",190.486522197723,0.0213983058929443,0.0171089172363281,1.06939220428467,1,1,1,1,1,1,1,1,1,1,1,1
"923",23,"svm","A3Benchmark","TS29",124.891869068146,0.010378360748291,0.0114736557006836,2.72438716888428,0.666666666666667,1,0.8,0.666666666666667,1,0.8,0.444444444444444,1,0.615384615384615,0.444444444444444,1,0.615384615384615
"924",24,"svm","A3Benchmark","TS3",117.125891685486,0.0215053558349609,0.0204060077667236,1.40604281425476,1,1,1,1,1,1,1,1,1,1,1,1
"925",25,"svm","A3Benchmark","TS30",80.7539498806,0.0281391143798828,0.0118591785430908,2.09477400779724,1,1,1,1,1,1,1,1,1,1,1,1
"926",26,"svm","A3Benchmark","TS31",129.922469854355,0.00513625144958496,0.0132825374603271,1.43635702133179,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"927",27,"svm","A3Benchmark","TS32",270.921306610107,0.0174362659454346,0.00973010063171387,3.08154678344727,0.923076923076923,0.857142857142857,0.888888888888889,0.923076923076923,0.857142857142857,0.888888888888889,0.578947368421053,0.785714285714286,0.666666666666667,0.578947368421053,0.785714285714286,0.666666666666667
"928",28,"svm","A3Benchmark","TS33",256.317313909531,0.0140590667724609,0.00864863395690918,2.19207262992859,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235,0.571428571428571,1,0.727272727272727,0.571428571428571,1,0.727272727272727
"929",29,"svm","A3Benchmark","TS34",203.982005357742,0.0109672546386719,0.0101578235626221,1.65669274330139,0.05,1,0.0952380952380952,0.05,1,0.0952380952380952,0.0277777777777778,1,0.0540540540540541,0.0277777777777778,1,0.0540540540540541
"930",30,"svm","A3Benchmark","TS35",173.171885967255,0.0127189159393311,0.0161123275756836,2.58560991287231,1,1,1,1,1,1,1,1,1,1,1,1
"931",31,"svm","A3Benchmark","TS36",137.662189006805,0.021385669708252,0.0119855403900146,4.79910230636597,1,1,1,1,1,1,1,1,1,1,1,1
"932",32,"svm","A3Benchmark","TS37",260.326827764511,0.0129718780517578,0.0173132419586182,3.49923419952393,1,1,1,1,1,1,0.909090909090909,1,0.952380952380952,0.909090909090909,1,0.952380952380952
"933",33,"svm","A3Benchmark","TS38",98.3656492233276,0.0212051868438721,0.00983834266662598,1.26909470558167,1,1,1,1,1,1,1,1,1,1,1,1
"934",34,"svm","A3Benchmark","TS39",87.6379680633545,0.021399974822998,0.00890374183654785,2.18407225608826,1,1,1,1,1,1,1,1,1,1,1,1
"935",35,"svm","A3Benchmark","TS4",130.189650297165,0.00673508644104004,0.00986933708190918,3.18254804611206,1,1,1,1,1,1,1,1,1,1,1,1
"936",36,"svm","A3Benchmark","TS40",94.8384025096893,0.0215206146240234,0.0115840435028076,2.12153649330139,0.818181818181818,0.9,0.857142857142857,0.836363636363636,0.92,0.876190476190476,1,0.8,0.888888888888889,1,0.8,0.888888888888889
"937",37,"svm","A3Benchmark","TS41",151.610153198242,0.00505709648132324,0.0237307548522949,1.52331137657166,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"938",38,"svm","A3Benchmark","TS42",105.490586042404,0.0210609436035156,0.0202107429504395,12.3758451938629,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,0.875,0.933333333333333,1,0.875,0.933333333333333
"939",39,"svm","A3Benchmark","TS43",94.897429227829,0.0212736129760742,0.0112318992614746,2.09918355941772,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909,0.666666666666667,0.933333333333333,0.777777777777778,0.666666666666667,0.933333333333333,0.777777777777778
"940",40,"svm","A3Benchmark","TS44",180.592875957489,0.0192496776580811,0.0128026008605957,2.25640201568604,1,0.8125,0.896551724137931,1,0.8125,0.896551724137931,1,0.8125,0.896551724137931,1,0.8125,0.896551724137931
"941",41,"svm","A3Benchmark","TS45",267.860174417496,0.0135884284973145,0.0055694580078125,2.22197341918945,0.454545454545455,1,0.625,0.454545454545455,1,0.625,0.285714285714286,0.8,0.421052631578947,0.285714285714286,0.8,0.421052631578947
"942",42,"svm","A3Benchmark","TS46",104.453936576843,0.0214023590087891,0.00920009613037109,2.76357769966125,1,1,1,1,1,1,1,1,1,1,1,1
"943",43,"svm","A3Benchmark","TS47",192.548742055893,0.0165505409240723,0.013052225112915,2.93836569786072,1,1,1,1,1,1,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931
"944",44,"svm","A3Benchmark","TS48",127.161361455917,0.0106983184814453,0.0120408535003662,2.55084013938904,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923
"945",45,"svm","A3Benchmark","TS49",274.571873426437,0.0101995468139648,0.0214800834655762,1.99530696868896,0.941176470588235,1,0.96969696969697,0.941176470588235,1,0.96969696969697,0.928571428571429,0.8125,0.866666666666667,0.985714285714286,0.8625,0.92
"946",46,"svm","A3Benchmark","TS5",120.298604726791,0.0211784839630127,0.00908088684082031,1.29424262046814,1,1,1,1,1,1,1,1,1,1,1,1
"947",47,"svm","A3Benchmark","TS50",67.9549598693848,0.0216355323791504,0.0116987228393555,2.15474534034729,0.545454545454545,0.857142857142857,0.666666666666667,0.545454545454545,0.857142857142857,0.666666666666667,0.294117647058824,0.714285714285714,0.416666666666667,0.294117647058824,0.714285714285714,0.416666666666667
"948",48,"svm","A3Benchmark","TS51",146.432045698166,0.0214195251464844,0.0157818794250488,5.13409399986267,1,1,1,1,1,1,1,1,1,1,1,1
"949",49,"svm","A3Benchmark","TS52",218.253950357437,0.00777697563171387,0.0084991455078125,2.47502446174622,1,0.833333333333333,0.909090909090909,1,0.833333333333333,0.909090909090909,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"950",50,"svm","A3Benchmark","TS53",165.442283153534,0.0211999416351318,0.0146853923797607,1.30898118019104,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931
"951",51,"svm","A3Benchmark","TS54",215.159503221512,0.0161697864532471,0.018172025680542,2.83574724197388,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"952",52,"svm","A3Benchmark","TS55",149.088646411896,0.00745940208435059,0.0213794708251953,2.37580585479736,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435
"953",53,"svm","A3Benchmark","TS56",105.621480226517,0.0213553905487061,0.00986361503601074,3.20050549507141,1,1,1,1,1,1,0.25,1,0.4,0.25,1,0.4
"954",54,"svm","A3Benchmark","TS57",136.134652137756,0.00929403305053711,0.00976991653442383,2.34074664115906,1,1,1,1,1,1,1,1,1,1,1,1
"955",55,"svm","A3Benchmark","TS58",200.680869817734,0.0151350498199463,0.00836825370788574,3.06920909881592,1,1,1,1,1,1,0.75,1,0.857142857142857,0.75,1,0.857142857142857
"956",56,"svm","A3Benchmark","TS59",152.423600673676,0.0131356716156006,0.00918054580688477,2.55818629264832,1,1,1,1,1,1,0.6875,1,0.814814814814815,0.6875,1,0.814814814814815
"957",57,"svm","A3Benchmark","TS6",149.723013401031,0.00451016426086426,0.0201108455657959,1.56046652793884,1,1,1,1,1,1,1,1,1,1,1,1
"958",58,"svm","A3Benchmark","TS60",154.807269096375,0.0287182331085205,0.00584626197814941,1.11931705474854,1,1,1,1,1,1,1,1,1,1,1,1
"959",59,"svm","A3Benchmark","TS61",196.415407896042,0.00934696197509766,0.00867056846618652,2.41215848922729,1,1,1,1,1,1,0.866666666666667,1,0.928571428571429,0.866666666666667,1,0.928571428571429
"960",60,"svm","A3Benchmark","TS62",79.8648526668549,0.0212423801422119,0.0167086124420166,2.96249771118164,1,1,1,1,1,1,1,1,1,1,1,1
"961",61,"svm","A3Benchmark","TS63",128.302589178085,0.0213232040405273,0.0120754241943359,2.76294374465942,1,1,1,1,1,1,1,1,1,1,1,1
"962",62,"svm","A3Benchmark","TS64",143.685677051544,0.0163304805755615,0.0144965648651123,1.23063111305237,1,1,1,1,1,1,1,1,1,1,1,1
"963",63,"svm","A3Benchmark","TS65",151.417396068573,0.00943374633789062,0.0161924362182617,1.87035536766052,1,1,1,1,1,1,1,1,1,1,1,1
"964",64,"svm","A3Benchmark","TS66",124.832757234573,0.0212781429290771,0.00780606269836426,1.13324379920959,1,1,1,1,1,1,1,1,1,1,1,1
"965",65,"svm","A3Benchmark","TS67",150.703403949738,0.0108497142791748,0.0130352973937988,2.44969797134399,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"966",66,"svm","A3Benchmark","TS68",196.379365205765,0.0135560035705566,0.0139179229736328,2.58491969108582,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"967",67,"svm","A3Benchmark","TS69",270.409800767899,0.00729870796203613,0.0169777870178223,2.56147027015686,1,1,1,1,1,1,0.466666666666667,1,0.636363636363636,0.466666666666667,1,0.636363636363636
"968",68,"svm","A3Benchmark","TS7",168.3751912117,0.00693678855895996,0.0109796524047852,2.62672519683838,1,0.8,0.888888888888889,1,0.8,0.888888888888889,0.8,0.8,0.8,0.8,0.8,0.8
"969",69,"svm","A3Benchmark","TS70",125.341599702835,0.0214200019836426,0.0107128620147705,1.99218654632568,0.75,1,0.857142857142857,0.75,1,0.857142857142857,1,1,1,1,1,1
"970",70,"svm","A3Benchmark","TS71",98.1451752185822,0.0215227603912354,0.0133352279663086,3.99385619163513,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"971",71,"svm","A3Benchmark","TS72",68.8046307563782,0.0213673114776611,0.00879740715026855,2.02416944503784,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235,0.411764705882353,0.875,0.56,0.411764705882353,0.875,0.56
"972",72,"svm","A3Benchmark","TS73",280.357421398163,0.241626977920532,0.0184066295623779,1.99678421020508,0.875,0.933333333333333,0.903225806451613,0.875,0.933333333333333,0.903225806451613,0.65,0.866666666666667,0.742857142857143,0.65,0.866666666666667,0.742857142857143
"973",73,"svm","A3Benchmark","TS74",99.5192811489105,0.0216624736785889,0.0142037868499756,1.44034361839294,1,1,1,1,1,1,1,1,1,1,1,1
"974",74,"svm","A3Benchmark","TS75",211.003102064133,0.0149550437927246,0.0131430625915527,2.19985365867615,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"975",75,"svm","A3Benchmark","TS76",174.713135719299,0.00445222854614258,0.0140659809112549,2.67575597763062,1,1,1,1,1,1,1,1,1,1,1,1
"976",76,"svm","A3Benchmark","TS77",150.702925682068,0.0168485641479492,0.0182719230651855,1.31919693946838,1,1,1,1,1,1,1,1,1,1,1,1
"977",77,"svm","A3Benchmark","TS78",153.883466005325,0.0106971263885498,0.0130608081817627,3.00940346717834,1,1,1,1,1,1,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931
"978",78,"svm","A3Benchmark","TS79",165.758774280548,0.0136597156524658,0.00824451446533203,2.30552911758423,1,0.8,0.888888888888889,1,0.8,0.888888888888889,1,0.8,0.888888888888889,1,0.8,0.888888888888889
"979",79,"svm","A3Benchmark","TS8",107.795957326889,0.0214862823486328,0.0214855670928955,1.33094787597656,1,1,1,1,1,1,1,1,1,1,1,1
"980",80,"svm","A3Benchmark","TS80",80.1177790164948,0.0213041305541992,0.0193819999694824,3.47174453735352,0.857142857142857,0.923076923076923,0.888888888888889,0.914285714285714,0.984615384615385,0.948148148148148,1,0.846153846153846,0.916666666666667,1,0.846153846153846,0.916666666666667
"981",81,"svm","A3Benchmark","TS81",181.590937376022,0.0140182971954346,0.00852179527282715,2.05220770835876,1,1,1,1,1,1,1,1,1,1,1,1
"982",82,"svm","A3Benchmark","TS82",131.116425514221,0.0116763114929199,0.00846171379089355,2.40279173851013,0.538461538461538,1,0.7,0.538461538461538,1,0.7,0.466666666666667,1,0.636363636363636,0.466666666666667,1,0.636363636363636
"983",83,"svm","A3Benchmark","TS83",220.935091257095,0.014967679977417,0.0154809951782227,2.6795916557312,1,1,1,1,1,1,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435
"984",84,"svm","A3Benchmark","TS84",123.663394451141,0.0105359554290771,0.00704669952392578,3.1269679069519,0.5,1,0.666666666666667,0.5,1,0.666666666666667,0.555555555555556,1,0.714285714285714,0.555555555555556,1,0.714285714285714
"985",85,"svm","A3Benchmark","TS85",178.171630620956,0.00732922554016113,0.0169072151184082,2.50152206420898,1,1,1,1,1,1,1,1,1,1,1,1
"986",86,"svm","A3Benchmark","TS86",186.888788461685,0.0134546756744385,0.0198426246643066,3.38021945953369,1,1,1,1,1,1,1,1,1,1,1,1
"987",87,"svm","A3Benchmark","TS87",215.735983610153,0.0157852172851562,0.0111925601959229,2.74756026268005,0.625,0.714285714285714,0.666666666666667,0.625,0.714285714285714,0.666666666666667,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
"988",88,"svm","A3Benchmark","TS88",253.590573310852,0.0233378410339355,0.00639891624450684,2.90269923210144,0.6875,0.916666666666667,0.785714285714286,0.6875,0.916666666666667,0.785714285714286,0.529411764705882,0.75,0.620689655172414,0.529411764705882,0.75,0.620689655172414
